,id,adult_males,subadult_males,adult_females,juveniles,pups,r_mean,g_mean,b_mean,r_std,g_std,b_std,r_max,g_max,b_max,r_min,g_min,b_min,r_kurtosis,g_kurtosis,b_kurtosis,r_skewness,g_skewness,b_skewness
849,849,6,1,24,5,10,120.516804896,121.446723008,121.708053902,21.4921674899,18.809394831,18.09492917,255,255,255,19,20,12,15.7655877754,18.2339733249,17.7563255147,3.21493523115,3.10421419684,2.80237460369
850,850,6,13,13,0,0,126.281179319,130.586556267,132.931695792,63.3638564767,65.9018323362,68.7067467863,254,255,255,20,21,16,-1.08763503479,-1.26219855989,-1.35219306069,0.578797498345,0.514235100112,0.433259549803
851,851,1,2,10,8,0,89.6927476212,102.993679716,111.764185359,54.4923222446,48.8545867868,45.1519728226,255,255,255,17,22,20,2.09945057209,2.39781114655,2.64773136513,1.80780477388,1.84871239905,1.78383278736
852,852,6,27,3,10,3,114.080199674,118.272178902,117.368879309,52.3395587417,47.7402208688,45.1363504804,255,255,255,11,17,5,-0.104261314362,0.15218850625,0.554320932243,0.82294965176,0.80859373117,0.838622662535
853,853,0,4,0,0,0,127.376127087,127.588087466,127.66896163,18.4559672922,16.8870957075,16.0723842898,254,255,255,61,59,60,1.19207468454,1.45192276127,1.71313533031,0.74386680115,0.57533573694,0.599794591571
854,854,1,2,0,1,0,134.245204657,135.112475306,136.326050465,32.8025983433,32.9548404013,29.5476123367,255,255,255,80,77,73,0.494411458386,0.36340240335,1.11927992766,1.04226946583,0.964398248818,1.13052308493
855,855,3,2,24,78,0,115.11321753,122.842259108,130.197041485,27.8050706352,25.0929425009,23.852804725,255,255,255,23,23,9,4.42022261054,3.11286844281,3.07255545643,1.4743194309,0.687582527633,0.333281261116
856,856,8,4,14,5,0,145.68110797,146.357458651,148.109920144,22.7448592315,27.4650372721,27.4752042473,255,255,255,34,32,30,5.49573753319,2.24613650972,2.66881653494,0.69247471579,-0.354810737703,-0.636568751338
857,857,1,10,0,3,0,90.3112806063,93.8013747875,94.1981346546,32.6660931948,36.121086797,36.7394501528,255,255,255,8,12,5,5.45432802144,4.51776729379,4.61643590445,2.14679904541,1.76414856325,1.58206596029
858,858,6,12,20,67,0,116.193874983,143.02127124,152.209826702,41.0435640369,31.5062707578,28.7835641483,255,255,255,41,42,39,3.03678424734,4.03469647622,4.05613171864,1.89280088438,2.00953212806,1.85792021882
859,859,3,6,8,33,0,121.556060993,123.357311569,122.054123969,38.9532882936,34.4606804396,33.7379813964,255,255,255,3,7,1,1.53651387458,2.54879069403,2.42876323095,0.358754644543,-0.26774786999,-0.583130795152
860,860,3,2,20,11,7,88.1799604272,104.169407073,115.121004481,49.7232024505,41.4908228625,35.1497595721,255,255,255,6,12,14,1.04213768531,1.54050894485,2.14740995194,1.42429365671,1.44385549724,1.32474885779
861,861,4,6,110,0,0,103.396812944,110.751310562,112.767779238,64.6637115168,58.2905886907,53.8432234832,255,255,255,7,13,9,-1.15408403223,-1.00249521128,-0.740886845995,0.502824063393,0.563708385333,0.672822494822
862,862,4,2,18,99,1,113.087460813,115.82283736,117.615823928,34.0478580849,32.6086978527,32.1149122231,255,255,255,15,14,6,5.63596629764,5.46172145878,5.38946986821,2.035616008,1.57233371458,1.25353065165
863,863,1,1,0,0,0,41.2546917972,50.7223597755,52.8124858173,48.3350597696,44.4593196157,42.3975659463,255,255,255,1,2,1,2.2423048973,2.74388306521,3.44142168489,1.74244998407,1.83070215058,1.95499310074
864,864,14,2,207,20,172,130.796228266,127.528149862,122.260392508,25.7630992107,26.9730932468,26.7549094753,255,255,255,48,47,42,1.03724789796,0.0242458182421,-0.142549564003,0.778740440527,0.355215798846,0.338878603228
865,865,1,0,0,1,1,110.777037505,116.098647754,119.097310538,33.6200216065,31.2109557778,29.4712084185,255,255,255,23,24,24,4.08222603616,4.97180083545,5.4098629317,1.85765643762,1.86236690095,1.5621056639
866,866,2,0,4,14,0,127.983594574,134.553898504,137.66469901,27.0724664529,23.1143811429,20.9026974209,255,255,255,38,39,37,4.30793084277,5.20433005271,5.63137520896,2.02640733712,1.55741908451,0.32283175064
867,867,0,2,5,11,0,123.946427134,134.248669263,138.513928571,40.4202142508,36.4800101911,33.5520969002,255,255,255,21,21,21,1.94242510016,1.55908672393,1.39643731366,1.52125343327,0.865055230384,0.056248220049
868,868,5,11,62,94,0,113.258366156,120.348857932,119.431531253,62.6514569436,56.1673736571,51.680322627,255,255,255,5,10,14,-1.1457491694,-1.04030025179,-0.731319491507,0.275200532009,0.33999461599,0.58565777264
869,869,2,3,0,0,0,130.415059313,136.723816716,140.032221878,22.1926566663,19.3766379154,18.2715312218,255,255,255,33,31,32,8.32208689714,9.62989616307,10.1905177172,2.37902382094,1.6619252738,0.489314226905
870,870,2,0,7,0,0,105.36757761,107.965210299,104.943174208,31.9473180584,30.7347884255,32.0112026939,224,225,231,24,25,18,-0.158068990382,0.043014741454,0.23647686316,0.446513815915,0.501184476077,0.706913838194
871,871,23,10,196,43,176,120.907259777,127.812618293,127.709720616,32.9325381443,22.9796861764,18.4018125117,255,254,255,53,48,49,1.18032436032,2.4757534644,4.05829747817,1.45782551714,1.46604141692,1.41600515916
872,872,7,11,132,36,0,117.051337809,127.612327889,126.127839059,54.4146891179,51.6808977351,49.969264467,255,255,255,1,2,3,-0.285699079885,-0.0259374580403,0.0397199334124,0.366991727619,-0.0411499168327,0.185753270348
873,873,1,0,30,77,0,78.3142677347,83.6101025106,85.3233016643,53.5561638171,53.0986788374,53.6785872704,243,243,247,1,1,1,0.0563802746088,0.450631555946,0.805211420853,1.00413714173,1.13267676897,1.2389416972
874,874,18,7,118,47,117,145.432571292,147.233130646,146.83971889,41.7828446568,39.8957523185,40.4086618827,255,255,255,21,27,19,0.0889316627763,0.493988205938,0.656401060767,0.715151260754,0.616507588459,0.502449458722
875,875,4,8,60,14,0,128.498484758,133.309242158,134.646273423,30.5951040926,28.0790229759,26.3788979677,255,255,255,19,28,27,5.12729044644,5.68273190186,6.00214731584,2.07712660568,1.815115977,1.17288629767
876,876,1,0,0,0,0,136.202529933,140.79014541,142.53179706,25.4826175267,23.7653766095,21.1267748261,255,255,255,42,46,45,3.00618383504,3.3482420492,4.55800547042,1.75837918826,1.71143392278,1.45401606146
877,877,1,3,7,3,0,131.399882646,137.394757035,141.935055103,50.7680155593,48.8678072659,47.9628289213,255,255,255,37,36,34,0.354285163359,0.394234958219,0.337362663301,1.26147547176,1.25527312156,1.13889745057
878,878,1,1,16,36,0,118.266904343,128.502842079,133.452477554,46.0079292671,39.1173481834,36.1777346663,255,255,255,25,23,15,0.436714034618,0.878439502784,1.19611990148,0.975317088653,1.04036900916,1.08258908386
879,879,0,0,28,75,0,88.1827660762,96.1011896459,98.9109267977,50.9248613097,46.3198723151,43.1369385596,255,255,255,4,12,10,1.50662616472,1.90600664762,2.66150124859,1.62382302572,1.64449573529,1.69317855232
880,880,2,0,9,23,0,125.297694634,134.033485228,123.996975372,47.8785082324,40.2640782761,43.7691328273,255,255,255,11,16,1,0.0844428922613,0.397547308945,0.45055939351,1.06025007386,0.807728888805,0.584351164474
881,881,43,16,169,59,117,109.894319289,116.829507352,116.381899424,50.1197809484,43.2772000849,41.8555553231,255,255,255,9,17,7,-0.384111595136,0.317887871837,0.937144424953,0.949133934028,1.14524971837,1.0769802736
882,882,2,4,6,16,0,104.377859012,111.379632047,115.057170256,76.5575432104,75.8247847818,78.1334345222,242,243,249,4,6,5,-1.50274643621,-1.55827932407,-1.55371104115,0.381389205321,0.282128210048,0.275864786243
883,883,1,3,0,0,0,124.261010658,125.08115723,124.259995109,48.5002156984,48.6029572657,48.6230670117,255,255,255,17,19,16,0.11970130922,0.47497743088,0.792932098052,1.05436195708,1.09817288297,1.0730306658
884,884,3,0,59,13,7,129.18540407,131.094681744,134.74352694,18.9521856855,17.2527355912,15.4652363537,255,255,255,82,81,79,5.84554748749,5.65037038542,6.33083481317,1.94964159716,1.63808497278,0.972417021031
885,885,3,0,21,12,0,126.907910676,134.486585187,139.458150858,13.7494149316,12.0599897611,12.5342065345,255,255,255,35,35,35,19.8326094707,25.1699383103,21.8263958828,2.7706926491,2.2509165756,0.381082229566
886,886,2,0,30,0,15,127.339576627,127.704393033,126.899454526,72.0383610998,71.7433659786,72.2722435111,255,255,255,12,16,12,-1.53574527794,-1.54367493661,-1.52325741148,0.0768667819291,0.0863695104151,0.131605627663
887,887,1,2,0,0,0,125.889798906,136.316070029,141.930606066,38.3107384955,32.3059122499,29.1730367784,255,255,255,23,25,24,0.990710298326,1.88683515124,2.75518718901,1.28359228298,1.18776667541,0.419141436286
888,888,1,0,5,4,0,124.374760292,136.195310149,142.0181363,32.6950972124,26.9027765029,25.1805847925,255,255,255,39,40,41,2.27577503739,3.62170163252,3.96739211486,1.39952689248,1.54317448849,1.44025599025
889,889,11,1,32,4,15,161.100107242,162.67321289,161.121263047,38.260146067,40.8870785813,41.7814369521,255,255,255,30,31,36,0.182009444879,-0.0763366429414,0.061254603049,0.658632745251,0.227757357411,0.139112702158
890,890,3,0,10,3,0,138.71670479,157.499698313,145.844859834,57.0183632941,47.516487565,48.4951127213,255,255,255,4,15,9,-0.820142973064,0.162591305222,0.603065487678,0.389914901157,0.00491712772059,0.164401192557
891,891,7,0,27,5,22,108.674607713,111.565117714,112.622309954,59.5832483032,56.9361729289,55.9325646564,255,255,255,14,18,13,-0.576801635092,-0.237568846851,0.227132959798,0.8146733543,0.914628009217,1.02949037057
892,892,16,6,144,3,124,105.781577941,106.83315601,104.328792273,45.2344023752,43.263690235,42.7596906919,255,255,255,3,7,1,-0.210892433716,-0.0444586436938,0.0318474347314,0.166256094888,0.216539871897,0.304522516266
893,893,1,3,30,35,8,150.612145382,152.977536694,155.728911863,39.8181551934,38.1856117698,34.0184774023,255,255,255,90,82,80,0.186176964811,0.378091524601,1.48292574426,1.16592140111,1.1622712777,1.46933102514
894,894,2,2,41,39,0,109.543300795,123.435311242,134.951421083,21.7668670228,18.7819242609,18.5073772033,255,255,255,25,25,27,13.5975619825,13.3216424768,10.4058851108,3.09438062186,2.25599398422,0.212941095489
895,895,3,2,52,15,7,122.67196994,132.489995798,139.411172632,25.3655399593,22.2658639965,21.0768235123,255,255,255,23,34,32,6.29223756708,7.61870330521,8.04748264061,2.03876882424,1.87671885799,1.24214400791
896,896,4,0,0,0,0,126.659631966,132.091583057,115.95807641,32.6613508454,28.0631821391,34.9332038322,246,245,250,25,30,16,0.197842913663,1.26210232799,1.26919341363,0.614293086045,0.820031733675,0.893458417695
897,897,0,4,21,11,0,16.3816097992,31.4878381319,36.2592457514,22.5854326893,20.0717360497,18.6803112414,255,255,255,1,6,4,43.0340937783,42.3178791067,41.9366412154,6.20200991479,5.9421124842,5.6636497632
898,898,10,4,79,6,45,106.715310575,111.013087667,107.260496968,23.8338927666,23.1651857713,23.9993492835,253,249,248,25,28,20,3.10887103766,2.68826926711,2.81266685953,0.922831674278,0.426700401031,0.296681781275
899,899,0,3,0,2,0,146.103093064,147.079404142,147.66316609,41.4709146966,41.538769987,40.4573572365,255,255,255,41,39,27,0.77683652767,0.933070458466,1.30363403803,1.29513057727,1.16601425879,0.90528168296
900,900,42,5,682,26,529,146.467575679,145.953891295,145.864010143,42.9956425681,44.4511247272,44.4479311193,255,255,255,44,47,43,0.322461704128,0.39186431641,0.457305402559,0.970058612537,0.984775499683,0.97684002856
901,901,3,11,123,31,0,99.9591955032,117.527501288,131.606454898,50.8417267549,42.5600417377,35.7342000712,255,255,255,1,1,2,1.54925870336,2.16626780304,2.88905221928,1.52861856963,1.69310445629,1.79031575075
902,902,0,2,0,0,0,108.683900596,113.231489623,113.610669614,46.7166357987,47.2562755589,49.3923877103,255,255,255,3,9,7,0.826790057622,0.637589736258,0.467673021006,1.10665554948,0.956700260959,0.810326229056
903,903,4,5,30,14,1,101.171974164,105.973538811,106.836162133,37.2632525732,35.5499663381,35.5456746702,255,255,255,14,21,20,4.45774861534,5.79479323725,6.18929980102,1.90428378851,2.22385056793,2.2407612101
904,904,1,1,0,0,0,132.416060871,137.025084204,138.30454999,40.219887703,36.4011181925,32.1375299211,255,255,255,34,29,21,0.521370522902,0.872781929146,2.09338432274,1.18301363032,1.21449155545,1.3958689409
905,905,3,2,6,0,0,126.353500956,131.940104244,122.932607023,35.3104370463,31.2563448449,36.280750473,255,255,255,14,21,23,0.618229680357,1.75788236055,0.534360515969,0.255408450844,0.200756342673,0.419461972768
906,906,4,2,20,7,2,134.523366845,142.145921716,145.245562294,44.1308989301,41.7778692482,40.549754529,255,255,255,29,26,30,0.697985251257,0.830484844431,0.956837951074,1.06728659616,0.887367710809,0.805907958524
907,907,3,3,32,55,0,126.049761331,129.875164865,133.779158465,17.1746008711,15.6344444174,15.9357276282,255,255,255,29,25,7,18.7984274295,18.1649944205,15.8323066717,2.71138534286,0.562207973997,-1.74227896781
908,908,4,2,0,0,0,115.30757683,122.166059462,120.737686659,43.3234312004,39.020600838,36.4576406526,254,255,255,13,17,18,-0.658132131103,-0.351153927039,0.300077467734,0.548393340767,0.490033953479,0.615470485715
909,909,5,4,30,9,0,50.9209304982,56.8948842986,55.0156114362,47.7808967822,45.3558622715,45.3691899051,246,246,247,1,2,1,1.0516848626,1.33689385872,2.02982476735,1.32350944797,1.3864924715,1.59667840354
910,910,3,16,0,5,0,97.6581435072,107.471692949,114.396161514,41.3931329998,35.4678578895,32.2574243154,255,255,255,18,19,19,2.11671044015,2.99335891198,3.07814772349,1.50720495103,1.50431226564,1.12595970115
911,911,4,5,149,50,0,137.579115311,150.442613065,125.884455395,40.3948095685,42.1807445501,54.8615717467,255,255,255,11,15,2,0.479022394963,-0.101927786184,-1.36364190933,-0.399647816262,-0.735973277514,-0.0527802952875
912,912,30,2,244,13,205,129.214542413,131.999927651,127.891058045,46.0433109235,41.1204221174,40.5753394114,255,255,255,10,1,1,-0.810987059794,-0.18565245848,0.337475327774,0.411575661436,0.388487537998,0.522863686602
913,913,1,0,20,33,0,114.072422588,119.189441285,121.753269876,18.7765221087,21.3377897107,21.3396826775,255,255,255,30,20,28,14.4611924056,6.39643521729,6.61700727288,2.49509177207,0.872355732019,0.465822344554
914,914,3,23,15,115,0,111.684745729,114.508593164,93.0816075272,38.4154069098,35.482742037,43.6465915077,255,255,255,14,17,1,1.75276180284,1.94452887901,0.742338715204,0.910828347544,0.780003583032,0.7014535189
915,915,0,0,2,5,0,130.105426237,136.931977555,137.737331542,27.0445170771,24.0923455694,23.8856410281,255,255,255,14,20,23,1.16376719497,1.94942735753,2.23040959463,0.489975415394,-0.0185188783566,-0.318061775175
916,916,1,3,12,13,0,109.800397135,114.867388594,116.163022878,21.7813652616,20.6192403496,21.7327329172,255,255,255,27,28,22,10.7557813752,9.94932945509,7.03938975346,2.5010418264,1.52569788701,0.370692926906
917,917,10,8,32,110,0,91.8464883529,104.098452285,106.442957722,70.624135943,62.1507256532,59.9327703598,255,255,255,3,5,8,-0.206842105629,0.162254169384,0.328997484682,1.08379710802,1.22298872632,1.28403679435
918,918,4,2,25,7,0,128.856751596,138.884797652,142.600003015,42.5121492852,36.5481897463,34.0079387112,255,255,255,11,20,20,1.04683005878,1.41863368764,1.64673409356,1.07544036315,0.957865549052,0.60705293835
919,919,5,3,41,64,3,118.617403608,122.456936086,122.602050514,28.9825649573,27.0786472004,27.4824754085,255,255,255,26,13,4,5.01878530345,5.79783915837,5.53269545217,1.89987803458,1.04415853438,0.517323733545
920,920,11,2,280,212,2,109.959738296,111.036093241,110.511701828,61.7366960326,61.7450982483,62.5982884392,255,255,255,14,14,9,-0.768090851278,-0.834302075838,-0.795572007753,0.725465782575,0.697901391942,0.729227202311
921,921,1,0,25,51,0,82.8431943001,84.7714020915,82.1222741831,63.5431706263,60.1848970611,57.201187035,248,253,252,1,1,1,-0.968756257578,-0.77569513283,-0.319106646291,0.297015922709,0.401922138333,0.650712429185
922,922,4,4,7,6,0,111.558943568,116.222666286,115.783404115,39.5259987267,37.4255004012,36.4308346113,255,255,255,15,16,18,1.55052088007,1.59615311101,2.26794727104,1.32275330046,0.988112689854,0.952358371368
923,923,8,2,106,11,86,85.1031613335,86.274830072,86.8324544706,60.4291596289,60.987261344,60.9787378021,255,255,255,12,12,12,0.676711080747,0.609533325416,0.668211059487,1.40622477228,1.39678135196,1.41209891881
924,924,23,3,131,8,125,89.2673509503,90.6996371912,87.8700943626,42.9095972038,41.043967692,40.0824310306,255,255,255,1,3,1,-0.184207342442,0.0105705125767,0.120786201817,0.374938040718,0.440663505779,0.520501652382
925,925,3,3,18,62,0,138.138373073,152.558886531,155.324289881,60.8478298391,47.6524223727,44.1188445073,255,255,255,28,35,24,-0.976728363975,-0.525385445471,-0.254527637588,0.645292342546,0.814125526649,0.883827707911
926,926,2,0,3,32,0,109.107434876,113.554016466,112.975159339,32.4193506947,27.3432957401,27.2789058513,255,255,255,9,17,16,5.49370504451,7.85461860186,6.83558921744,2.22101973957,2.12701899302,1.07404862525
927,927,1,0,17,6,0,125.183533474,135.153678236,142.582011146,9.49541512633,10.3337864948,11.9799767225,255,255,255,50,43,33,49.431947789,27.4079286788,18.153898637,4.71019954258,0.9075687985,-1.15875227554
928,928,1,0,0,22,0,120.387637448,126.401029936,123.520054217,44.9207009133,40.129768793,39.0155676374,255,255,255,10,16,12,-0.669974379909,-0.378465548796,0.1695752164,0.396681542917,0.396746968808,0.483217690675
929,929,3,0,23,50,0,141.497680891,143.758148545,126.736241221,44.7241406979,43.1901566263,54.0826761956,255,255,255,7,10,5,0.296976134328,0.781931293475,0.0182085652478,0.550290736451,0.697079218668,0.898514898347
930,930,8,0,36,8,21,24.9412166706,48.9165428134,53.9342917259,36.4179379682,30.0771272248,27.9702527141,253,255,255,1,9,10,13.9911379828,15.0691352924,15.8584125746,3.78518136026,3.86371376544,3.92059743313
931,931,3,2,20,17,0,144.331934008,143.700025429,140.470309366,60.1982955141,61.1628333322,63.4478096105,255,255,255,10,15,6,-1.09722896743,-1.03633015355,-1.05581081519,-0.0201261610623,0.10865446074,0.17074414486
932,932,5,8,21,67,0,55.0063822338,62.3669916191,65.5323494328,69.7512735607,64.3376297213,61.017245826,255,255,255,1,1,3,-0.123296745335,0.144747036387,0.537837108372,1.17647228265,1.26288734595,1.38884411312
933,933,6,7,68,70,21,148.983967369,151.466718207,139.242411066,53.5686281281,56.9694264841,63.2182653697,255,255,255,12,16,21,-0.518857779296,-0.683380844409,-0.846868660358,0.440531976763,0.357512438283,0.622661789562
934,934,4,2,36,17,0,117.851696047,119.828510397,117.463517165,46.6512334377,42.3476951953,39.5901606624,255,255,255,9,16,11,-0.630722901841,-0.343807167877,-0.258281555266,0.0671885068088,0.1275090509,0.207623871367
935,935,0,1,0,0,0,123.156638769,126.965179494,124.84922522,42.9033102626,37.663458278,33.6486442783,252,252,252,9,13,11,-0.927257490022,-0.515597454415,1.07994732035,0.537046029324,0.628574166444,0.860239665575
